address,balance,lifetime,tx_in,tx_out,investment_in,payment_out,investment_to_contract/tx_in,payment_from_contract/tx_out,#addresses_paying_contract,#addresses_paid_by_contract,mean_v1,sdev_v1,mean_v2,sdev_v2,paid_rate,paid_one,percentage_some_tx_in,sdev_tx_in,percentage_some_tx_out,sdev_tx_out,known_rate,owner_gets_eth_Wo_investing,owner_gets_eth_investing,owner_no_eth,target,skew_v1,skew_v2,N_maxpayment
0x07536201e0c4c7751c9cfed79f1bf5dba4772c9e,0.0,0,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xE05CeDD2838E4e1d99B539D8C768D6EF2a10F729,0.0,22,2215,2214,2213,2213,0.9991,0.9995,1615,1,0.0,55.074162,0.0,3160.150283,1.0,0.0,0.2727,538.399299,0.2727,538.512148,0.0,0,0,1,0,40.184822,38.305959,2213
0x04392398673e6247ba7b781029c4ab2aad9efc28,0.012,12,7,0,6,0,0.8571,0.0,6,0,-1.0,0.0,-0.002,0.0,0.0,0.0,0.25,1.247219,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x80a92535c95d0e6cebece256df3c1b540c60dccb,0.0,94,5,4,2,4,0.4,1.0,2,4,0.5,0.5,0.0,0.000714,2.0,1.0,0.0426,0.433013,0.0106,0.0,0.75,1,0,0,0,0.0,-1.566562,1
0x58b71665b05b7952472fb753541cd2cbd1020fab,0.01,0,2,0,1,0,0.5,0.0,1,0,-1.0,0.0,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x98086130278fe48f2f0330e330df6ed6c91ce4f7,0.0,64,6,4,4,4,0.6667,1.0,4,3,0.0,0.894427,0.0,0.001288,1.0,0.5,0.0938,0.0,0.0156,0.0,0.6667,0,1,0,0,0.0,-0.713136,2
0xa152a8e307e6d33233e8d95a1e6d9edc5216ee00,0.0,74,4,4,2,4,0.5,1.0,2,4,0.5,0.5,0.0,0.000239,2.0,1.0,0.0541,0.0,0.0135,0.0,0.75,1,0,0,0,0.0,-0.718988,1
0x05aac45d288ca22b4a207fe35c6ca422546ae16e,0.0,74,6,5,4,5,0.6667,1.0,4,5,0.166667,0.687184,0.0,0.002385,1.25,0.75,0.0811,0.0,0.0135,0.0,0.8,1,0,0,0,-0.31257,-1.752656,1
0xc933fd8422d518d0df9e31ad859de661c3e9f636,0.0,74,5,4,3,4,0.6,1.0,3,4,0.2,0.748331,0.0,0.001013,1.3333,0.6667,0.0676,0.0,0.0135,0.0,0.75,1,0,0,0,-0.512241,-2.101616,1
0xd06fa8d5ec5a5e99f0b007a26b0485478ebbeb62,0.0,56,4,4,2,4,0.5,1.0,2,4,0.5,0.5,0.0,0.00161,2.0,1.0,0.0714,0.0,0.0179,0.0,0.75,1,0,0,0,0.0,-1.422678,1
0x6c0bd1b6a5b64b6ed4718b65723d4c47a3e09d8b,0.0,48,4,4,2,4,0.5,1.0,2,4,0.5,0.5,0.0,0.012439,2.0,1.0,0.0833,0.0,0.0208,0.0,0.75,1,0,0,0,0.0,-1.218731,1
0x3f01890d6496fd00c0f9995325bf609cc28d8fd9,0.0,48,3,4,1,4,0.3333,1.0,1,3,1.0,0.816497,0.0,0.00339,4.0,1.0,0.0625,0.0,0.0208,0.0,0.6667,1,0,0,0,0.0,-1.021088,2
0x1c9207daaa1da36ba34b7e1bc83810dd7390d7c9,0.0,3,6,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xfa05a73ffe78ef8f1a739473e462c54bae6567d9,0.0,30,9314,2,1525,1,0.1637,0.5,1035,1,-1.471042,1.22243,0.0,1501.186022,0.0007,0.0,4.5333,137.843367,0.0667,0.0,0.0,0,0,1,0,-5.688618,31.4298,1
0x6cfa91e0b2332741a554d12fc7319caff3575ba1,0.2,61,6,0,4,0,0.6667,0.0,4,0,-1.0,0.0,-0.05,0.0,0.0,0.0,0.0656,0.866025,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xb6c0ddc7df76e37e1292a79f77cebf2ed65f5cb8,0.0,49,9,4,7,4,0.7778,1.0,7,4,-0.333333,0.816497,0.0,0.001285,0.5714,0.2857,0.1224,1.118034,0.0204,0.0,0.75,1,0,0,0,0.824786,1.215495,1
0x2414bd872e9289c085b83742a611175203d68466,0.0,53,8,4,6,4,0.75,1.0,6,4,-0.25,0.829156,0.0,0.007793,0.6667,0.3333,0.0943,0.8,0.0189,0.0,0.75,1,0,0,0,0.615356,0.640267,1
0x5a2af9d2e16a08aaa25a96f307c689ae07ca1a63,0.0,48,5,4,3,4,0.6,1.0,3,3,0.25,0.829156,0.0,0.005845,1.3333,0.6667,0.0833,0.433013,0.0208,0.0,0.6667,0,1,0,0,-0.854563,-1.854521,2
0x5980d3848e49d490afdb3f6b6d564104248ada4d,0.0,39,7,4,4,4,0.5714,1.0,4,4,0.0,0.816497,0.0,0.000926,1.0,0.5,0.1282,0.489898,0.0256,0.0,0.75,0,1,0,0,0.0,0.192225,1
0xaf522608bf9355345bb1fed33219ee4623b9b81f,0.0,39,7,4,5,4,0.7143,1.0,5,4,-0.166667,0.687184,0.0,0.009234,0.8,0.6,0.1282,0.8,0.0256,0.0,0.75,0,1,0,0,0.31257,0.197705,1
0xe3854baf7c9a3c5244d380afa93c1c786a05ae16,0.0,66,6,4,4,4,0.6667,1.0,4,3,0.0,1.154701,0.0,0.052324,1.0,0.25,0.0758,0.4,0.0152,0.0,0.6667,1,0,0,0,0.889391,0.314156,2
0xdf748e0b0ae2dcbc23ae035d74fc39fb0d065b98,0.0,50,9,5,5,5,0.5556,1.0,5,5,0.0,0.942809,0.0,0.0097,1.0,0.2,0.14,0.451754,0.02,0.0,0.8,1,0,0,0,0.0,0.319666,1
0x83ce340889c15a3b4d38cfcd1fc93e5d8497691f,0.0,167,9284,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.006,34.115043,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x22a3b451d60a72388a37c97bc517e44ad76a50f7,0.0,784,1973,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1365,39.52337,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xd6f6b91d29c2f3f48b72ae1c9b962094f37c0f93,0.0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xfb26f75ee8c64eff75ea42ef98684b9e5c7b0d05,0.0,1,5,1,2,1,0.4,1.0,2,1,-0.5,0.5,0.0,0.5,0.5,0.5,2.0,0.5,1.0,0.0,1.0,0,0,1,0,0.0,0.0,1
0xe6517b766e6ee07f91b517435ed855926bcb1aae,1194.127435,102,9791,9755,4898,9755,0.5003,1.0,426,427,11.348131,194.44268,-2.79002,46.490794,1.9916,0.9977,0.8529,172.61137,0.8529,172.368077,0.9953,0,1,0,0,19.194865,-20.360332,3911
0x480A53482a6BB981c73473fDCe1284dFe9BdF839,0.0,0,6,5,5,5,0.8333,1.0,2,1,0.0,3.741657,0.0,12.696719,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0.93522,0.028937,5
0xe64f9f5af35ee8dd53f0c503e55852e169de3b6b,0.0,0,3,1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xB02bD126cd5477b2C166f8A31fAb75DB0c074371,0.0,0,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x2ce349291b8365F8d12C4CedF992969f680C726E,0.0,1,10,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x7c52209718662dde9e18690e5ce435aa81502edd,0.0,0,2,1,1,1,0.5,1.0,1,1,0.0,1.0,0.0,0.001,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0.0,0.0,1
0xb734c74ff4087493373a27834074f80acbd32827,0.0,606,4267,29,17,29,0.004,1.0,4,4,2.4,6.858571,0.0,0.361791,1.7059,0.75,0.9818,7.762495,0.0132,4.060095,0.75,0,0,1,0,2.141565,1.852384,16
0x739c71235a9669f6b900490ab1c95310c19abc71,0.0,565,1848,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7841,6.010706,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x97a8c6af1c65d27f6bb0da4a3ace902c93e24eab,0.0,21,46,12,12,12,0.2609,1.0,6,9,0.0,1.690309,0.0,0.088651,1.0,0.1667,0.4286,6.740334,0.1905,1.581139,1.0,0,1,0,0,-0.399061,-2.02412,2
0x86ad220d9fee817847f03876986e6626f676b7cb,0.0,0,7,1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xf063c5e8033e425188f8764b11598fe10f991e5e,0.0,0,1,1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xe38a4ceda9df6dae4af19ab7836afe1733f0989d,0.0,0,1,1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xa1b43b46befb2387d2df46cde82c3d454ef33c66,0.0,0,2,1,1,1,0.5,1.0,1,1,0.0,1.0,0.0,0.05,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0.0,0.0,1
0x50f7da5ecd7838b1f5a4813cdfb59d7d502dce44,0.235,0,2,0,1,0,0.5,0.0,1,0,-1.0,0.0,-0.235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x6b922dd2243de553ce56857d70c9d7622c70aef6,0.02346,2,13,1,2,1,0.1538,1.0,1,1,-0.5,1.5,-0.01173,0.03153,0.5,0.0,2.0,2.277608,0.5,0.0,1.0,1,0,0,0,0.0,0.0,1
0x56baef0f4ac33abeb12112933c003f232e0be0a6,0.0,0,4,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x98d4e639c8a87b51a31b7905d7c4f43c5d005280,0.0,911,623,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1548,10.354124,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xe7775a6e9bcf904eb39da2b68c5efb4f9360e08c,0.0,61,9955,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9508,101.160456,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xe67907329dafd1ff826523e3f491bec8733f7376,0.01,0,2,0,1,0,0.5,0.0,1,0,-1.0,0.0,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xf4873530d48d3948c1d25fd6a58b0238751ca6ba,0.0,2,28,9,3,9,0.1071,1.0,2,9,0.666667,0.666667,0.0,0.0,3.0,1.0,1.0,6.0,0.5,0.0,1.0,0,1,0,0,-2.12132,0.0,1
0xfbd017eac013c8713fc7b1d9fb6b4e4ed9d62832,0.0,93,32,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075,3.682391,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xa150cb42a7ea9a1862dfae982099ebfd4e2123df,0.0,11,122,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909,9.441339,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x3ff8c78e266395D08f41Ef1631391f0050D48081,0.0,1539,36,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,1.779513,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xe4D29b6D8B1B095F1E214106Cf9111c4840E8Ad1,0.002,1,21,28,16,28,0.7619,1.0,7,6,1.333333,5.696002,-0.000222,0.069613,1.75,0.5714,2.0,5.5,2.0,8.0,1.0,1,0,0,0,2.666478,-1.002665,17
0x168296bb09e24a88805cb9c33356536b980d3fc5,0.0,308,9814,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8084,72.397508,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xefe7d276c5a71b21ccef49408dd2870c38089aa3,0.0,0,20,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1cce39da85ff2d5ceae92a810447b52df13f9267,0.059425,307,2015,787,1367,787,0.6784,1.0,127,97,-4.566929,6.677722,-0.000468,0.492489,0.5757,0.7638,0.127,64.204934,0.1075,30.115053,1.0,0,0,1,0,-2.888462,4.90731,234
0x3616f0d3d088e488c291e82a1762a7591661e639,0.0,1,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1a5dbaeca260678e5647584fb2306e2b3b53f257,0.0,45,4,4,2,4,0.5,1.0,2,4,0.5,0.5,0.0,0.563061,2.0,1.0,0.0889,0.0,0.0222,0.0,0.75,0,1,0,0,0.0,-1.145406,1
0x90fc38eb9592940e6d5bae221313d749ee26369b,0.0,186,5746,1329,3199,1329,0.5567,1.0,57,49,-32.241379,58.282993,0.0,20.375151,0.4154,0.8421,0.1237,436.25388,0.1183,129.598562,0.9796,0,1,0,0,-2.826449,3.20349,259
0x443dcadf55a41d7caf347b4d925041065fec66f6,0.0,0,8,6,1,6,0.125,1.0,1,2,1.666667,2.494438,1e-06,146.111402,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0.93522,-0.002557,5
0x5e49ec3fbd55e7b86a5a5b1a32c73aa44b42b4af,0.0,1742,51,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,9.319558,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x460f5BF9f5ccfc99243AA4145E4E40C6a6fD9624,0.0,2,623,189,321,189,0.5152,1.0,10,10,-13.2,20.822104,0.0,0.650492,0.5888,1.0,1.5,219.836808,1.5,71.83778,1.0,0,1,0,0,-1.628614,2.263733,138
0x2a650356bd894370cc1d6aba71b36c0ad6b3dc18,0.0,22,345,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9091,33.425851,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xb961339f6f7f3b020255d9281fdd3bf2eb9b4d1e,0.0,0,3,1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x8C95e60A62b8d71CC557F1fd0f9Ce011b83F8d68,0.0,57,6,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.816497,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x073D6621E9150bFf9d1D450caAd3c790b6F071F2,0.0,0,9,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1a70Fe4C8A7bA52Fd4b14a207928df42Cf9D7dAa,0.0,1,451,114,233,114,0.5166,1.0,11,11,-10.818182,13.002225,0.0,1.72514,0.4893,1.0,2.0,51.5,2.0,18.0,1.0,0,1,0,0,-2.560849,0.401882,40
0x7dd8d4c556d2005c5bafc3d5449a99fb46279e6b,0.0,1,7,1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,1.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x62854fc64d74b7eb5e4d0a2910e277ffb4d3d1e3,0.0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x6E3Ed592e28006Eb6db16A568a56E82437A32935,0.0,25,74,1,37,1,0.5,1.0,37,1,-0.972973,0.162162,0.0,1.5,0.027,0.027,0.32,4.892596,0.04,0.0,1.0,0,0,1,0,6.082763,6.082763,1
0x911143d946ba5d467bfc476491fdb235fef4d667,0.0,1064,304,1,197,1,0.648,1.0,4,1,-39.2,76.906177,1e-06,1288.665366,0.0051,0.0,0.0442,27.563351,0.0009,0.0,0.0,0,0,1,0,-2.235168,0.934875,1
0x740e6b6f0a0165e8bb3d1cdf94862bdffbded22e,2.1e-05,0,11,2,2,2,0.1818,1.0,1,1,0.0,0.0,-2e-05,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1,0,0.0,0.0,2
0x3a09769f27a6e4b01bc58b1273bcaa8159033ec5,0.00102,0,7,0,2,0,0.2857,0.0,1,0,-2.0,0.0,-0.00102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x9220d625bd6bea95c865b3c4faf273bfbd6bc48a,0.0,1,12,2,2,2,0.1667,1.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,0,0,1,0,0.0,0.0,2
0x50ae8d7c70c33d1f40b36c75fe9f560646134dd5,0.0,0,9,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x5b0cf947B24434d116373677e1c41145Fa4DACB5,0.0,76,11,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0658,0.979796,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xda7fa6e0b04c76683f54c973931862d7fe474a85,0.0,79,12,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266,0.4,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x012233b3c8177f0778d910ed88170b82de3bfe57,0.0,29,3065,752,376,376,0.1227,0.5,6,376,0.0,13.389454,0.0,0.404746,1.0,0.0,0.2414,591.953046,0.069,12.0,0.0,0,0,1,0,-13.759578,-6.898887,1
0x18429dedafbb65443edf60402294df5c01aee1da,0.0,0,9,1,1,1,0.1111,1.0,1,1,0.0,1.0,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0.0,0.0,1
0x90aa6fb2c2ab2c9e3fd5634c054d636c708cd5f3,0.05,0,14,0,1,0,0.0714,0.0,1,0,-1.0,0.0,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x125c0260feec92471d1a144f3cdce185a565f374,0.0005,0,9,1,2,1,0.2222,1.0,1,1,-1.0,0.0,-0.0005,0.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1,0,0.0,0.0,1
0x77eec19c8ba79b1c7c79311ec810cbf88d924751,0.0,0,6,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x44FB2663d37e36e4a2B4b865D9ec832e5Da6A016,0.0,1049,53,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,5.177837,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x853f78306c15cf79d2e484558335fe2e8e1d1d69,0.012,14,3,1,2,1,0.6667,1.0,1,1,-0.5,1.5,-0.006,1.106,0.5,0.0,0.1429,0.5,0.0714,0.0,0.0,0,0,1,0,0.0,0.0,1
0xe7c8635bc387994069f7b7f25b89534c67727a01,0.0,14,4,2,2,2,0.5,1.0,1,1,0.0,2.0,0.0,1.112,1.0,0.0,0.1429,1.0,0.1429,0.0,0.0,0,0,1,0,0.0,0.0,2
0x36b14bae0989f65f80892b99a55378d3e1a80c81,0.1,63,5355,1020,2077,1020,0.3879,1.0,171,123,-6.145349,14.863207,-0.000581,2.075998,0.4911,0.7135,0.9048,81.096092,0.873,16.764484,0.9919,0,0,1,0,-5.212996,7.077212,136
0xd86b0549fbcd5e5355b6299699a9cf2f54170258,0.0,50,4,1,3,1,0.75,1.0,2,1,-0.666667,1.247219,0.0,0.00216,0.3333,0.0,0.02,0.0,0.02,0.0,0.0,0,0,1,0,0.93522,1.457863,1
0x52eE48926c82f5BbFB7051eCA499cfE2ef117ce6,0.0,0,2,1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x1dfa9bde6b5bf21536b903ff06d9bd0b64fdff90,0.001,0,2,0,1,0,0.5,0.0,1,0,-1.0,0.0,-0.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x305239f0bb2D9d7eab58f5123ac5D04226AA9C26,0.0,0,2,1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x799f987acb75a571dd95f7fd152d30f50484b837,0.0,0,5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x72bf3030e276a96539143551bd8f91aff699bf7c,0.0,0,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x74Aca0F1a40F7e0F3845DadF52C65060dE7749AF,0.0,459,120,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0871,2.645751,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xd23f2533B726C9Cb1Fb9ed109b82e5A8F01c881e,0.0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x873c58020bcb114b4fea456cef93aaf58e8e305d,0.0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x82df5022fbcfdd877830371d7713f0181a554c9c,0.1,0,8,6,6,6,0.75,1.0,2,1,0.0,4.546061,-0.033333,0.778934,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0.782152,0.289666,6
0x124446eff5787b036aa062a2ef5321ce607437ba,0.0,0,5,1,2,1,0.4,1.0,1,1,-0.5,1.5,0.0,0.195,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0.0,0.0,1
0x0851185501ba44e84fd8af13ade44846f00890b7,0.0,61,251,131,109,131,0.4343,1.0,34,24,0.611111,11.043545,0.0,2.119396,1.2018,0.6471,1.0,3.53019,0.9836,1.499907,0.9583,0,1,0,0,5.7156,1.726838,65
0x35792029777427920ce7aDecccE9e645465e9C72,0.0,521,35,7,10,7,0.2857,1.0,4,4,-0.428571,2.718043,0.0,1181.242587,0.7,0.25,0.0307,1.285435,0.0115,0.372678,0.5,0,0,1,0,-1.069284,-0.000117,3
0x70A8629c1B9A50133C5325502232Bd54447BEeE7,0.0,11,11,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,3.091206,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x0d47d4aea9da60953fd4ae5c47d2165977c7fbea,1.1,80,39,8,10,8,0.2564,1.0,6,2,-0.285714,3.010187,-0.157143,2.531435,0.8,0.1667,0.0625,10.457533,0.05,1.0,0.5,0,0,1,0,2.515361,2.390959,7
0x2dc0170450e66af2d3f5c56aa0b20ec4a254902e,0.00176,0,21,3,3,3,0.1429,1.0,3,2,0.0,0.816497,-0.000587,0.066242,1.0,0.6667,1.0,0.0,1.0,0.0,1.0,0,1,0,0,0.0,0.07837,2
0x7eb9f191f0280edea1178d2b9848f43ffd520193,0.0,205,12,2,4,1,0.3333,0.5,2,1,-1.5,0.5,0.0,0.0001,0.25,0.5,0.0195,1.870829,0.0049,0.0,1.0,0,1,0,0,0.0,0.0,1
0x74e5F1a34A651c052D86DBD25042d6F710187F0A,0.0,0,4,3,1,1,0.25,0.3333,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0,0,0.0,0.0,1
0x8af7243f9a173ad8ca6c8a3a053f0182c5352d15,0.0,2,5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xf6e260fcab4661133b27d9f40bdfff9427a7a4b1,0.0,0,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xc350ebf34b6d83b64ea0ee4e39b6ebe18f02ad2f,0.0,28,2995,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0357,50.910941,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x9fff4bc5166f50eae026e6a57972a149e4fd140f,0.0,0,10,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xc7dfe4304bd4c9dd6ed414443c077fc06501e9ac,4.362698,49,73,5,63,5,0.863,1.0,44,2,-1.288889,0.957363,-0.096949,387.776806,0.0794,0.0227,0.6327,2.02482,0.0816,0.433013,1.0,0,0,1,0,1.096254,1.862149,3
0x40544a0087989d6864b09c8af74df453021acf41,0.0,74,14,4,6,4,0.4286,1.0,2,2,-0.5,2.598076,0.0,65.570246,0.6667,0.0,0.0946,1.603567,0.0405,0.471405,0.5,0,0,1,0,0.37037,1.405132,3
0xe23cd160761f63fc3a1cf78aa034b6cdf97d3e0c,0.0,611,14,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,1.571348,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0x6369e56e1b8499a62d8632bae7becb9f437eef98,0.0,2,67,65,65,65,0.9701,1.0,2,1,0.0,52.274914,0.0,6388.570863,1.0,0.0,1.5,16.336734,1.0,9.5,0.0,0,0,1,0,0.140436,0.024155,65
0x6f03a8349ba2af210e614cf92012f96ab1cfa164,0.0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0
0xa65d59708838581520511d98fb8b5d1f76a96cad,0.0,24,105,28,48,28,0.4571,1.0,8,6,-2.5,3.122499,0.0,1.307488,0.5833,0.75,0.375,7.688375,0.2917,2.070197,1.0,0,0,1,0,-1.966424,1.032443,14
0xaf2b8e6114da000176c506f77b173251c16b511d,0.0,4,103,73,98,73,0.9515,1.0,73,1,-0.337838,8.604331,0.0,2562.892531,0.7449,0.0,1.25,10.9654,0.25,0.0,0.0,0,0,1,0,8.537866,7.569304,73
